customer_id,age,gender,tenure_months,monthly_spend,calls,sms,complaints,region,churn
C001822,70,F,3,27.96,17,23,0,south,0
C001823,59,F,10,39.74,9,17,0,west,0
C001824,39,F,5,13.24,10,12,1,south,0
C001825,38,M,15,24.88,8,16,0,north,0
C001826,44,M,4,16.01,6,24,0,south,0
C001827,74,F,14,39.35,16,21,0,east,0
C001828,48,M,3,22.45,14,19,0,south,1
C001829,23,M,22,48.28,15,16,0,south,0
C001830,44,F,28,38.14,4,19,0,east,1
C001831,57,F,2,23.42,8,17,1,east,0
C001832,51,M,12,26.68,8,22,0,west,0
C001833,29,M,1,28.68,7,23,0,south,1
C001834,62,M,18,11.62,7,22,0,west,0
C001835,74,M,6,23.85,14,17,0,west,1
C001836,70,M,14,26.3,14,19,0,east,0
C001837,24,M,14,34.25,7,20,0,south,0
C001838,27,M,51,43.62,11,24,0,east,0
C001839,62,F,15,17.11,12,12,0,north,0
C001840,34,F,17,28.57,12,19,0,south,0
C001841,43,F,10,14.17,10,23,0,north,1
C001842,38,M,59,30.25,12,14,0,south,0
C001843,45,M,30,42.27,12,17,0,west,0
C001844,79,M,6,28.79,6,16,0,east,0
C001845,75,M,37,43.17,6,16,0,north,0
C001846,63,M,11,38.53,9,19,0,south,0
C001847,19,F,35,30.85,7,15,0,west,0
C001848,77,F,34,22.69,8,27,0,east,0
C001849,71,M,4,21.3,13,13,0,east,1
C001850,60,M,24,28.52,8,30,0,north,0
C001851,18,F,6,14.58,8,18,0,west,0
C001852,68,M,7,22.7,8,22,0,south,0
C001853,70,M,7,17.38,11,17,0,north,1
C001854,53,M,25,14.14,8,14,1,south,0
C001855,68,F,5,18.09,9,21,0,west,0
C001856,43,F,0,8.64,10,12,0,east,1
C001857,46,M,25,34.82,8,19,0,east,0
C001858,38,F,3,14.94,9,20,0,east,1
C001859,28,F,2,32.12,14,15,0,south,0
C001860,57,M,5,38.54,9,16,0,south,0
C001861,28,M,9,31.29,10,21,0,east,0
C001862,53,M,12,10.49,8,19,0,south,0
C001863,66,F,0,35.05,8,20,1,south,1
C001864,76,M,70,70.76,13,21,0,east,0
C001865,56,F,25,32.69,15,13,0,east,0
C001866,57,M,7,36.73,8,24,0,south,0
C001867,52,F,7,17.98,8,23,0,south,0
C001868,71,M,11,6.84,14,19,0,west,0
C001869,51,F,19,21.9,11,19,0,north,0
C001870,72,F,3,38.79,6,9,0,south,0
C001871,64,F,4,7.09,11,23,0,west,0
C001872,41,F,39,39.5,13,12,0,west,0
C001873,71,M,5,22.84,6,28,0,north,1
C001874,39,F,9,19.37,5,19,0,west,1
C001875,22,M,41,36.06,9,22,0,west,0
C001876,73,M,21,31.22,13,15,0,south,0
C001877,50,M,8,18.38,12,28,0,north,1
C001878,75,M,23,17.28,8,27,0,north,0
C001879,53,M,0,22.15,12,25,0,west,0
C001880,64,F,26,43.73,11,17,0,west,0
C001881,37,M,13,35.2,9,18,0,east,0
C001882,36,F,33,28.4,8,15,0,south,0
C001883,52,M,61,37.99,11,21,0,west,0
C001884,69,M,52,43.16,13,18,0,east,0
C001885,60,M,47,59.18,12,19,0,east,0
C001886,34,F,14,33.46,7,26,0,south,0
C001887,79,F,8,31.04,11,18,0,east,0
C001888,76,F,12,34.9,5,24,0,west,1
C001889,62,F,23,35.71,8,14,0,east,0
C001890,60,M,43,42.71,10,27,0,east,0
C001891,51,M,4,28.62,11,16,0,west,0
C001892,26,F,50,39.54,5,20,0,east,0
C001893,43,M,33,22.36,7,19,0,north,0
C001894,19,M,77,65.73,10,27,0,south,0
C001895,70,M,42,53.38,7,22,0,west,0
C001896,26,F,6,11.82,12,24,0,south,0
C001897,26,F,2,29.22,9,32,1,west,0
C001898,57,M,2,37.81,10,21,0,east,0
C001899,34,M,6,22.98,7,19,0,south,0
C001900,18,F,19,21.32,5,23,0,west,1
C001901,42,F,32,37.23,11,21,0,north,0
C001902,78,M,45,36.99,8,26,0,west,0
C001903,60,F,19,23.33,8,15,0,east,0
C001904,57,M,0,24.33,10,17,1,east,0
C001905,59,M,4,5.96,14,18,0,east,1
C001906,42,F,2,6.56,10,22,1,north,1
C001907,56,F,9,24.69,10,23,0,south,0
C001908,52,M,13,26.28,11,17,0,north,0
C001909,20,F,0,23.44,11,20,0,south,0
C001910,67,F,8,42.75,11,17,0,west,0
C001911,54,F,3,22.55,9,21,0,north,0
C001912,61,F,20,35.98,14,22,0,north,0
C001913,61,F,12,16.24,7,17,0,west,0
C001914,68,M,13,34.18,12,24,0,east,0
C001915,47,M,11,20.24,8,27,0,east,0
C001916,55,M,62,51.71,8,21,0,west,0
C001917,51,M,4,20.91,11,22,0,east,1
C001918,29,F,14,37.33,4,13,0,west,0
C001919,36,M,26,19.9,12,9,0,north,0
C001920,54,M,16,5.17,7,19,0,north,0
C001921,61,M,52,43.87,8,21,0,south,0
C001922,76,M,9,29.19,8,22,0,north,0
C001923,76,M,12,27.52,7,13,0,south,0
C001924,66,F,1,32.82,9,22,0,east,1
C001925,78,M,18,33.37,7,16,0,west,0
C001926,34,F,6,17.36,12,21,0,east,0
C001927,27,F,3,-1.75,11,16,0,west,1
C001928,74,M,15,25.13,8,23,0,west,0
C001929,72,M,15,37.78,10,22,0,north,1
C001930,66,M,1,16.58,14,20,0,south,1
C001931,64,F,23,31.78,7,21,0,south,0
C001932,29,F,19,33.71,7,19,0,east,0
C001933,79,M,4,11.85,9,12,0,north,1
C001934,33,M,12,32.23,14,20,0,south,0
C001935,41,F,25,48.87,9,30,1,south,0
C001936,36,M,15,25.77,17,16,0,south,0
C001937,25,M,10,13.71,18,23,0,east,0
C001938,48,F,7,22.83,6,26,0,north,0
C001939,38,F,18,6.76,4,17,0,south,0
C001940,34,F,55,50.87,9,13,0,north,0
C001941,40,F,22,35.52,9,16,0,south,0
C001942,54,F,1,37.26,7,22,0,east,0
C001943,71,M,12,24.06,9,24,0,north,0
C001944,33,F,44,46.08,6,22,0,south,0
C001945,23,F,1,11.89,10,20,0,east,0
C001946,25,F,89,60.94,10,24,0,east,0
C001947,42,M,59,34.25,12,16,0,east,0
C001948,35,M,1,18.55,12,19,0,south,1
C001949,42,M,54,43.95,11,21,0,east,0
C001950,29,M,9,27.49,5,21,0,west,0
C001951,32,M,37,32.26,6,24,0,east,0
C001952,76,F,10,25.83,16,18,0,west,0
C001953,43,F,11,22.17,19,23,0,east,0
C001954,58,M,20,26.69,10,18,0,east,0
C001955,62,F,29,35.3,11,15,0,east,0
C001956,43,M,0,20.41,6,26,0,south,1
C001957,64,M,17,36.11,12,24,0,north,0
C001958,49,M,4,20.79,14,22,0,south,0
C001959,27,M,8,20.5,22,16,0,south,0
C001960,33,M,8,22.19,8,17,0,south,0
C001961,24,M,12,18.85,7,23,0,north,0
C001962,34,M,8,20.4,8,27,0,north,0
C001963,40,F,2,41.31,8,25,0,east,0
C001964,43,M,3,12.37,11,26,0,north,0
C001965,38,F,0,17.21,9,25,0,south,0
C001966,39,F,12,22.13,13,21,0,west,0
C001967,75,F,61,48.03,12,15,0,east,0
C001968,24,F,2,17.69,8,17,1,west,0
C001969,31,M,58,51.79,7,20,0,west,0
C001970,32,M,26,15.9,17,20,0,west,0
C001971,70,F,20,40.37,8,24,0,north,0
C001972,24,M,20,36.33,11,18,0,south,1
C001973,26,F,35,25.07,6,21,0,east,0
C001974,68,F,2,-1.69,9,15,0,east,1
C001975,65,F,14,17.23,5,9,0,east,0
C001976,25,F,23,29.07,5,13,0,west,0
C001977,67,F,17,54.3,11,18,0,south,0
C001978,76,F,35,42.93,13,21,0,east,0
C001979,40,M,1,2.42,9,22,0,south,0
C001980,46,F,23,24.6,6,17,0,north,0
C001981,35,M,15,26.97,12,10,0,east,0
C001982,48,M,9,27.04,6,25,0,north,0
C001983,47,F,8,10.85,11,27,0,east,0
C001984,69,M,19,28.15,6,26,0,west,0
C001985,56,M,44,34.82,13,16,0,east,0
C001986,52,M,13,15.46,11,26,0,east,0
C001987,35,F,34,39.6,16,13,0,south,0
C001988,76,M,10,32.74,13,22,0,west,0
C001989,59,F,2,29.41,10,26,0,west,1
C001990,56,M,1,26.24,10,18,1,north,0
C001991,34,F,1,15.53,9,25,0,east,0
C001992,31,F,9,31.65,14,17,0,east,0
C001993,48,M,8,27.09,8,22,0,south,0
C001994,41,M,25,33.84,9,20,0,east,0
C001995,52,M,27,27.38,11,21,0,south,0
C001996,61,F,1,15.53,9,14,0,west,0
C001997,77,F,4,22.74,18,20,0,east,1
C001998,62,F,6,47.4,12,20,0,north,0
C001999,51,M,15,30.51,13,26,0,south,0
C002000,20,F,3,15.39,10,18,0,west,1
C002001,54,F,2,12.68,5,24,0,south,0
C002002,60,F,57,43.58,4,19,0,east,0
C002003,57,F,32,57.77,10,23,0,west,0
C002004,43,M,3,17.51,12,13,0,west,0
C002005,72,M,10,34.07,15,16,0,north,0
C002006,40,F,8,20.24,11,24,0,west,0
C002007,61,F,31,38.11,8,31,0,east,0
C002008,56,F,14,34.92,10,15,0,south,0
C002009,32,M,2,15.28,12,20,0,west,0
C002010,73,M,26,26.59,8,26,0,east,0
C002011,66,M,10,41.59,7,22,0,north,0
C002012,21,M,6,32.85,6,26,0,south,0
C002013,46,F,9,32.41,13,31,0,north,0
C002014,39,F,13,34.37,17,16,0,north,0
C002015,42,M,8,28.6,10,24,0,west,0
C002016,30,M,5,42.68,9,16,0,south,0
C002017,35,M,10,25.44,9,10,0,west,0
C002018,50,M,0,25.77,10,19,0,north,0
C002019,33,F,29,19.99,9,18,0,east,0
C002020,62,F,3,13.25,9,18,0,south,1
C002021,59,M,0,7.99,13,19,0,north,1
C002022,61,F,21,43.24,11,15,0,west,0
C002023,79,F,29,8.97,17,26,0,north,1
C002024,19,F,33,32.48,11,18,0,west,0
C002025,72,M,13,-3.44,9,23,0,east,0
C002026,52,F,4,13.69,15,22,0,east,0
C002027,59,M,26,28.09,6,16,0,west,0
C002028,51,M,24,45.85,12,19,0,east,0
C002029,47,M,5,26.47,10,15,0,east,1
C002030,76,M,46,34.67,9,14,0,west,0
C002031,72,M,2,31.66,10,16,0,west,0
C002032,30,M,81,60.68,7,22,0,west,0
C002033,30,M,39,39.88,4,18,0,north,1
C002034,35,F,23,19.47,11,20,0,north,0
C002035,49,F,55,37.6,9,22,0,north,0
C002036,49,M,25,24.25,8,24,0,west,1
C002037,52,F,4,22.46,8,15,0,south,0
C002038,76,F,11,26.28,13,27,0,west,0
C002039,56,F,1,35.94,11,30,0,north,0
C002040,63,M,9,28.35,8,18,0,south,0
C002041,69,F,27,6.42,10,22,0,north,0
C002042,46,F,9,27.13,14,20,0,east,0
C002043,79,F,8,9.5,10,21,0,north,0
C002044,66,M,18,19.34,5,12,0,south,0
C002045,46,M,41,32.38,12,20,0,east,1
C002046,79,F,0,13.37,12,19,0,north,0
C002047,70,M,9,10.75,9,17,0,west,0
C002048,61,M,3,23.53,9,16,0,south,1
C002049,74,M,23,17.39,11,22,0,west,1
C002050,33,F,2,24.57,5,15,0,west,0
C002051,73,F,21,52.87,10,9,0,north,0
C002052,61,M,6,9.71,6,18,0,east,0
C002053,64,F,4,19.15,12,29,0,south,0
C002054,74,M,55,22.27,12,21,0,east,0
C002055,27,F,0,16.99,8,18,0,south,0
C002056,47,F,11,31.93,13,26,0,east,0
C002057,42,F,0,27.21,11,26,0,south,1
C002058,56,F,13,27.27,7,18,1,south,1
C002059,37,M,13,35.39,11,15,0,north,0
C002060,22,F,7,48.96,13,26,0,east,0
C002061,18,M,2,38.12,13,22,0,north,0
C002062,47,F,9,19.27,12,22,0,east,0
C002063,66,F,22,16.49,17,22,1,west,0
C002064,20,F,30,30.94,12,21,0,east,0
C002065,62,M,15,18.03,6,21,0,north,0
C002066,31,F,17,33.01,13,19,0,south,0
C002067,73,M,4,10.19,12,23,0,east,0
C002068,47,M,6,22.27,11,27,0,south,0
C002069,67,F,3,29.88,14,17,0,east,0
C002070,21,M,5,21.49,11,20,0,north,0
C002071,35,F,5,13.04,14,23,0,west,0
C002072,79,M,14,38.75,11,15,0,west,0
C002073,54,M,16,9.21,10,17,0,west,0
C002074,42,F,57,45.22,13,23,1,south,0
C002075,65,M,4,21.58,12,23,1,north,1
C002076,18,M,20,30.16,8,23,0,east,0
C002077,70,F,33,38.3,6,21,0,north,0
C002078,63,M,16,34.1,13,14,0,east,0
C002079,32,F,5,22.15,9,24,0,west,0
C002080,26,M,6,19.32,13,16,0,south,0
C002081,32,F,0,15.92,13,28,0,west,0
C002082,66,F,7,17.38,13,26,0,south,0
C002083,74,F,27,41.38,10,18,0,north,0
C002084,41,M,0,13.53,16,25,0,north,0
C002085,21,F,4,30.47,16,20,0,south,0
C002086,29,F,24,32.19,12,17,0,north,0
C002087,76,F,30,29.79,11,25,0,west,0
C002088,75,M,12,32.18,7,28,0,north,0
C002089,54,F,23,24.23,12,29,0,south,0
C002090,78,F,9,30.88,11,13,0,east,0
C002091,54,M,3,23.63,6,27,0,north,1
C002092,60,M,10,19.04,8,16,1,north,0
C002093,77,F,17,33.79,10,17,0,west,0
C002094,23,M,59,54.97,3,17,0,south,0
C002095,56,F,1,32.08,7,19,0,west,0
C002096,73,F,14,36.66,6,22,0,east,0
C002097,63,F,7,28.41,7,18,0,east,0
C002098,41,M,14,15.72,9,21,0,north,0
C002099,28,M,0,44.49,5,25,1,north,0
C002100,79,F,7,9.46,13,19,0,east,0
C002101,30,M,34,46.49,6,13,0,north,0
C002102,51,F,16,32.31,10,18,0,east,0
C002103,42,M,11,13.76,11,16,0,west,1
C002104,24,M,6,21.76,12,18,0,west,0
C002105,69,M,7,22.71,8,19,0,west,0
C002106,21,M,9,37.56,9,19,0,west,0
C002107,76,F,36,30.87,11,27,0,north,0
C002108,25,M,68,51.38,11,20,0,north,0
C002109,37,M,11,2.14,9,19,0,south,0
C002110,46,M,9,41.85,14,20,0,east,0
C002111,71,M,37,27.8,15,16,0,east,0
C002112,70,M,11,28.77,10,17,0,north,0
C002113,68,F,16,26.99,15,20,0,south,0
C002114,62,M,5,21.52,7,19,0,west,0
C002115,63,M,27,41.6,11,21,0,east,0
C002116,27,M,15,44.21,7,14,0,west,0
C002117,60,F,33,39.01,11,14,0,north,0
C002118,51,M,30,41.55,17,20,0,north,0
C002119,74,M,4,25.29,14,24,0,south,0
C002120,43,F,25,42.68,9,21,0,west,0
C002121,58,F,32,31.37,8,23,0,east,0
C002122,66,M,8,34.75,10,18,0,east,0
C002123,75,M,3,32.6,13,21,0,north,1
C002124,20,F,0,30.83,7,26,1,north,1
C002125,73,M,11,18.9,10,15,0,west,0
C002126,23,F,8,22.32,10,24,0,south,1
C002127,22,F,16,30.39,9,20,0,west,0
C002128,22,M,4,8.29,9,25,0,west,1
C002129,71,M,39,55.45,5,19,0,east,0
C002130,64,M,5,22.38,8,22,0,east,0
C002131,40,F,5,25.34,9,22,0,south,0
C002132,66,M,13,20.73,16,22,0,east,0
C002133,26,M,13,13.23,11,14,0,south,1
C002134,52,F,4,15.96,10,25,0,east,0
C002135,37,F,6,25.19,7,32,0,south,0
C002136,75,M,3,28.23,14,11,0,south,0
C002137,66,F,25,34.12,8,17,0,north,0
C002138,78,M,29,37.97,14,19,0,west,0
C002139,76,M,12,22.63,4,20,0,west,0
C002140,59,M,25,37.46,9,17,0,west,0
C002141,52,M,26,47.83,8,16,0,east,0
C002142,67,M,2,28.05,5,24,1,north,1
C002143,35,M,67,61.6,10,10,0,south,0
C002144,79,F,34,39.94,9,22,0,south,0
C002145,34,F,4,6.97,7,19,0,south,1
C002146,41,F,4,11.55,8,14,0,east,0
C002147,20,M,2,25.55,10,20,0,west,0
C002148,49,M,2,20.89,9,16,1,north,1
C002149,52,M,27,37.9,7,17,0,south,0
C002150,55,F,12,42.76,10,15,0,east,0
C002151,30,F,30,42.26,10,11,0,south,0
C002152,73,M,27,46.09,11,14,0,south,0
C002153,78,M,18,29.95,10,18,0,south,0
C002154,64,M,23,23.43,15,16,0,south,0
C002155,42,M,0,19.42,10,21,0,north,0
C002156,26,M,7,15.45,11,17,0,south,0
C002157,21,F,20,45.58,10,24,0,south,0
C002158,31,F,0,27.9,11,20,0,north,0
C002159,54,M,0,25.21,6,17,0,north,1
C002160,51,M,38,51.36,8,21,0,south,0
C002161,28,F,23,11.3,6,23,0,north,1
C002162,58,M,6,28.88,10,11,0,west,0
C002163,73,M,23,18.39,16,17,0,north,0
C002164,20,M,31,35.43,9,19,0,west,0
C002165,76,M,7,20.38,9,15,0,north,0
C002166,45,M,0,26.62,8,22,1,north,1
C002167,46,F,53,48.78,7,25,0,south,0
C002168,26,M,8,37.45,3,20,0,east,0
C002169,20,M,2,14.98,8,26,0,east,0
C002170,42,F,13,33.59,9,25,0,south,0
C002171,51,M,29,36.12,12,17,0,east,0
C002172,29,F,5,6.15,11,17,0,west,0
C002173,59,F,6,13.81,7,12,0,west,0
C002174,26,M,5,21.0,6,20,0,north,1
C002175,32,F,95,78.62,11,27,0,east,1
C002176,57,M,4,26.64,5,20,0,south,1
C002177,42,F,17,16.82,9,26,0,west,0
C002178,22,M,51,44.1,10,20,0,east,0
C002179,28,F,3,41.68,9,20,0,south,0
C002180,76,F,70,56.11,10,24,0,east,0
C002181,51,M,58,45.73,8,18,0,north,0
C002182,41,M,43,46.42,10,20,0,north,0
C002183,77,F,4,29.63,14,27,0,north,0
C002184,32,F,20,25.44,7,20,0,west,0
C002185,55,M,28,39.03,9,21,0,east,1
C002186,25,F,85,59.21,8,21,0,west,0
C002187,76,M,3,28.69,8,21,0,west,0
C002188,22,M,29,36.2,12,15,0,east,0
C002189,65,M,8,28.82,12,16,0,east,0
C002190,43,M,3,13.91,13,26,0,north,0
C002191,35,F,10,16.79,12,15,0,east,1
C002192,23,M,31,44.95,12,18,0,west,0
C002193,54,F,12,25.21,11,16,0,east,0
C002194,77,M,15,30.35,9,16,0,west,0
C002195,65,M,106,69.94,11,20,0,south,0
C002196,30,M,10,33.99,9,17,0,north,0
C002197,45,M,19,23.42,9,17,0,east,0
C002198,22,M,9,23.14,10,20,0,west,0
C002199,30,M,9,32.36,10,17,0,west,0
C002200,34,F,23,43.23,10,18,0,south,0
C002201,67,M,55,42.26,16,15,0,south,0
C002202,57,M,15,47.1,18,17,0,south,0
C002203,62,M,29,37.63,10,22,0,north,0
C002204,49,F,1,10.07,10,13,0,west,0
C002205,79,F,4,25.69,14,22,0,south,0
C002206,46,M,13,22.67,10,23,0,west,0
C002207,68,M,0,24.34,8,29,0,north,0
C002208,75,M,5,22.07,6,22,1,south,1
C002209,20,F,14,27.74,12,31,0,east,0
C002210,73,M,0,10.88,11,28,1,west,1
C002211,57,M,6,32.9,9,28,0,north,0
C002212,51,M,14,15.44,12,19,0,north,0
C002213,57,M,17,17.41,7,23,0,east,0
C002214,44,M,52,49.67,7,25,0,west,0
C002215,30,F,20,46.03,8,23,0,south,0
C002216,62,M,10,21.47,7,22,0,north,0
C002217,50,F,53,53.51,8,20,0,north,0
C002218,23,M,30,45.73,10,25,1,west,1
C002219,41,M,4,30.15,12,20,0,north,0
C002220,36,F,2,17.89,12,23,0,north,0
C002221,33,M,22,20.09,11,20,0,north,0
C002222,57,F,16,5.92,12,19,0,east,1
C002223,45,M,31,32.87,8,23,0,north,0
C002224,50,M,26,44.78,9,22,0,north,0
C002225,76,F,19,18.26,9,19,0,east,0
C002226,76,M,85,69.5,7,12,1,south,1
C002227,65,F,15,18.0,12,21,0,north,0
C002228,58,M,2,22.06,12,19,0,east,0
C002229,30,F,35,44.58,11,17,0,east,0
C002230,60,M,5,15.91,10,19,0,south,0
C002231,62,M,30,36.7,9,16,0,west,1
C002232,42,F,62,46.85,11,19,0,north,0
C002233,70,F,23,38.55,10,19,0,north,0
C002234,59,F,18,31.35,8,15,0,south,0
C002235,53,F,12,26.57,10,19,0,east,0
C002236,44,F,9,40.08,12,19,0,west,0
C002237,55,M,8,30.62,9,14,0,east,0
C002238,77,M,20,23.1,12,25,0,east,0
C002239,24,M,27,32.64,11,22,0,south,0
C002240,22,M,22,30.24,8,33,0,south,0
C002241,60,M,4,22.8,14,25,0,west,0
C002242,62,M,13,51.75,14,19,0,east,0
C002243,75,M,31,39.21,10,18,0,north,0
C002244,74,F,12,5.64,8,18,0,north,0
C002245,68,M,15,22.07,13,20,0,east,0
C002246,48,M,29,15.18,10,17,0,north,1
C002247,40,M,21,27.2,5,18,1,east,0
C002248,59,F,10,5.13,11,18,0,east,0
C002249,27,F,45,33.78,7,23,0,west,0
C002250,49,F,3,6.29,5,22,0,north,0
C002251,60,M,108,77.84,11,15,0,west,0
C002252,70,M,2,21.01,12,20,0,north,0
C002253,47,M,0,23.03,6,14,1,south,0
C002254,56,M,44,40.95,13,19,0,west,0
C002255,48,M,5,8.56,7,23,0,north,0
C002256,35,M,26,38.14,12,24,0,north,0
C002257,53,M,33,55.72,6,31,0,north,0
C002258,19,F,39,43.59,6,23,0,north,0
C002259,31,F,95,63.24,11,23,0,east,0
C002260,30,M,6,8.72,5,14,1,west,0
C002261,46,M,24,22.92,5,20,0,north,0
C002262,29,M,2,25.53,10,13,0,east,0
C002263,56,M,10,35.73,11,21,0,west,0
C002264,19,F,37,41.11,6,24,0,east,0
C002265,49,M,9,32.5,12,19,0,south,0
C002266,30,F,17,35.58,12,27,0,west,0
C002267,63,M,14,32.07,8,18,1,east,0
C002268,44,F,20,23.42,10,25,0,west,0
C002269,66,M,72,57.74,10,11,0,north,0
C002270,58,F,1,12.02,8,21,0,south,1
C002271,34,M,17,28.67,8,22,0,south,0
C002272,57,F,39,42.81,6,25,0,south,0
C002273,48,M,13,43.29,5,21,0,east,0
C002274,51,M,1,7.4,9,20,0,east,1
C002275,77,F,16,32.82,7,14,0,east,1
C002276,41,F,8,38.81,7,29,0,south,0
C002277,62,F,3,29.09,10,18,0,west,0
C002278,52,F,37,46.83,11,22,0,west,0
C002279,65,F,14,32.88,5,21,0,east,0
C002280,23,M,54,59.98,9,26,0,west,0
C002281,36,M,32,25.13,9,22,0,east,0
C002282,47,M,23,17.64,7,18,0,west,1
C002283,24,F,0,19.94,9,20,0,west,1
C002284,27,M,11,3.89,7,19,0,south,0
C002285,58,M,4,34.31,14,19,0,west,0
C002286,49,F,48,56.21,15,13,0,south,1
C002287,51,F,3,17.17,4,17,0,north,0
C002288,45,M,6,19.29,10,16,0,west,0
C002289,77,M,14,26.28,11,16,0,west,0
C002290,32,M,6,23.52,12,30,0,south,0
C002291,47,M,4,23.27,8,11,0,south,1
C002292,54,M,18,34.58,12,21,0,south,0
C002293,46,F,1,18.77,10,12,0,north,1
C002294,39,F,1,29.93,15,28,0,north,1
C002295,21,F,9,28.96,3,19,0,north,0
C002296,37,M,25,26.43,5,14,0,south,0
C002297,49,F,16,41.35,10,28,0,north,0
C002298,53,M,10,11.42,7,19,0,west,1
C002299,67,M,16,27.08,8,21,0,west,0
C002300,21,F,9,34.17,15,22,0,south,0
C002301,44,M,55,40.27,12,19,0,east,0
C002302,34,M,1,23.6,15,14,0,west,0
C002303,29,F,22,36.43,4,24,0,north,0
C002304,39,M,44,33.39,11,19,0,east,0
C002305,34,F,32,35.28,8,27,0,west,0
C002306,27,M,4,20.43,9,24,0,west,1
C002307,71,F,7,17.98,5,21,0,west,0
C002308,18,M,25,55.52,10,15,0,south,0
C002309,39,M,1,12.87,13,26,0,east,0
C002310,43,F,33,46.55,7,18,0,north,0
C002311,73,M,25,28.57,10,18,0,west,0
C002312,76,M,26,22.13,4,16,0,north,0
C002313,35,M,2,22.03,8,15,0,south,0
C002314,67,M,25,38.99,10,20,0,north,0
C002315,31,M,22,40.21,10,9,0,east,0
C002316,64,M,35,53.12,17,20,0,east,0
C002317,46,F,0,49.45,16,22,0,north,0
C002318,29,M,0,22.51,10,18,0,north,0
C002319,53,M,9,17.87,4,16,0,south,0
C002320,76,M,3,26.03,12,23,0,east,0
C002321,52,M,16,25.34,11,19,0,west,0
C002322,69,F,49,53.76,9,19,0,north,0
C002323,78,M,9,11.53,14,19,0,east,0
C002324,29,F,37,62.18,7,19,0,south,0
C002325,24,M,0,28.56,17,19,0,west,0
C002326,46,F,3,4.66,13,14,0,east,0
C002327,28,M,0,12.91,8,24,0,south,0
C002328,50,F,7,31.66,12,22,0,west,0
C002329,23,F,47,55.26,11,23,1,east,0
C002330,64,M,2,8.28,14,17,1,south,0
C002331,32,M,18,36.13,11,18,0,north,0
C002332,49,M,12,6.53,9,19,0,north,0
C002333,68,F,55,46.61,10,20,0,south,0
C002334,28,M,2,32.12,11,19,0,west,0
C002335,75,M,4,16.48,11,21,0,east,0
C002336,40,F,0,4.93,15,23,0,west,0
C002337,43,M,11,26.96,11,19,0,east,0
C002338,51,F,6,16.95,8,17,0,east,0
C002339,63,F,40,46.3,10,18,0,west,0
C002340,51,F,18,20.15,8,20,0,north,0
C002341,46,F,19,21.77,10,22,0,north,1
C002342,21,M,15,7.29,15,16,0,east,0
C002343,34,M,1,22.2,8,23,0,north,1
C002344,52,M,11,23.89,11,14,0,north,0
C002345,30,M,152,84.12,5,21,0,north,0
C002346,58,F,36,39.94,9,27,0,west,0
C002347,56,F,44,52.27,6,19,0,south,0
C002348,32,M,34,34.84,6,16,0,south,0
C002349,72,M,2,23.68,10,29,0,north,0
C002350,46,F,5,25.23,12,19,0,north,0
C002351,46,M,0,7.96,9,19,1,west,1
C002352,28,M,7,44.07,9,23,0,north,0
C002353,69,M,2,16.29,12,10,0,east,0
C002354,49,F,12,32.56,17,28,0,south,0
C002355,19,F,22,38.69,8,19,0,east,0
C002356,64,F,41,39.1,3,19,0,west,0
C002357,31,F,27,39.57,10,21,0,north,0
C002358,37,M,55,49.96,14,13,0,west,0
C002359,39,M,1,6.32,13,17,0,west,0
C002360,28,F,0,16.68,9,20,0,north,1
C002361,44,M,21,24.37,12,20,0,east,0
C002362,20,F,6,18.38,9,18,0,west,0
C002363,34,F,5,9.46,7,16,0,north,0
C002364,79,F,8,35.26,12,23,0,south,0
C002365,61,F,6,39.02,10,26,0,south,0
C002366,73,F,14,36.78,11,31,0,north,0
C002367,45,F,11,38.21,10,29,0,south,0
C002368,46,M,14,23.55,10,21,0,west,1
C002369,38,M,22,24.64,12,20,0,north,0
C002370,64,M,9,16.71,9,19,0,north,0
C002371,33,F,5,28.94,7,24,0,west,1
C002372,54,M,3,23.77,4,22,0,west,1
C002373,76,F,8,23.23,11,15,0,north,1
C002374,37,M,27,46.45,8,25,0,south,0
C002375,23,F,28,38.05,8,13,0,east,1
C002376,36,M,21,22.11,10,17,0,south,0
C002377,74,F,5,15.69,13,17,0,south,1
C002378,22,M,17,35.32,13,27,0,east,0
C002379,20,M,16,38.42,6,24,0,west,0
C002380,76,M,13,32.02,16,18,0,south,0
C002381,18,F,15,46.47,11,21,0,north,0
C002382,75,M,13,42.85,6,12,0,south,0
C002383,77,M,16,32.41,6,19,0,west,0
C002384,55,F,25,24.11,5,14,0,north,1
C002385,32,F,2,7.9,9,21,0,west,1
C002386,51,F,27,29.63,7,28,0,north,0
C002387,78,M,2,28.53,8,24,0,west,0
C002388,52,M,1,38.77,10,19,0,south,0
C002389,66,F,74,61.17,8,18,0,west,0
C002390,42,M,62,62.69,12,22,0,east,0
C002391,41,F,1,18.05,11,24,0,south,1
C002392,29,M,11,31.73,6,20,0,west,0
C002393,35,M,4,30.23,8,23,0,south,0
C002394,32,M,13,6.7,9,13,0,west,0
C002395,61,M,35,33.37,8,20,0,west,0
C002396,33,M,60,59.5,7,18,0,south,0
C002397,44,M,20,32.74,10,28,0,north,0
C002398,25,F,8,12.03,10,24,0,north,0
C002399,77,M,18,4.7,8,21,0,west,0
C002400,63,F,7,19.84,13,16,0,east,1
C002401,42,F,48,43.28,7,17,0,east,0
C002402,34,F,40,31.16,13,13,0,west,0
